"genus","species","subspecies","authority","year"
"Erythrolamprus","miliaris","chrysostomus","COPE","1868"
"Erythrolamprus","miliaris","merremi","WIED","1821"
"Erythrolamprus","miliaris","orinus","GRIFFIN","1916"
"Erythrolamprus","mimus","micrurus","DUNN & BAILEY","1939"
"Erythrolamprus","mimus","mimus","COPE","1868"
"Erythrolamprus","poecilogyrus","caesius","COPE","1862"
"Erythrolamprus","poecilogyrus","poecilogyrus","WIED-NEUWIED","1825"
"Erythrolamprus","poecilogyrus","schotti","SCHLEGEL","1837"
"Erythrolamprus","poecilogyrus","sublineatus","COPE","1860"
"Erythrolamprus","sagittifer","modestus","KOSLOWSKY","1896"
"Erythrolamprus","sagittifer","sagittifer","JAN","1863"
"Erythrolamprus","typhlus","brachyurus","COPE","1887"
"Erythrolamprus","typhlus","typhlus","LINNAEUS","1758"
"Erythrolamprus","typhlus","elaeoides","GRIFFIN","1916"
"Erythrolamprus","viridis","viridis","GUNTHER","1862"
"Erythrolamprus","viridis","prasinus","JAN & SORDELLI","1866"
"Eryx","colubrinus","colubrinus","LINNAEUS","1758"
"Eryx","colubrinus","loveridgei","STULL","1932"
"Eryx","miliaris","nogaiorum","NIKOLSKY","1910"
"Eryx","miliaris","miliaris","PALLAS","1773"
"Eublepharis","macularius","afghanicus","BORNER","1976"
"Eublepharis","macularius","fasciolatus","GUNTHER","1864"
"Eublepharis","macularius","macularius","BLYTH","1854"
"Eublepharis","macularius","montanus","BORNER","1976"
"Eublepharis","macularius","smithi","BORNER","1981"
"Eulamprus","tympanum","marnieae","HUTCHINSON & RAWLINSON","1995"
"Eulamprus","tympanum","tympanum","LONNBERG & ANDERSSON","1915"
"Eumeces","algeriensis","algeriensis","PETERS","1864"
"Eumeces","algeriensis","meridionalis","DOMERGUE","1901"
"Eumeces","schneiderii","barani","KUMLUTAS ARIKAN ILGAZ & KASKA","2007"
"Eumeces","schneiderii","pavimentatus","GEOFFROY DE ST. HILAIRE","1827"
"Eumeces","schneiderii","princeps","EICHWALD","1839"
"Eumeces","schneiderii","schneiderii","DAUDIN","1802"
"Eumecia","anchietae","anchietae","BOCAGE","1870"
"Eumecia","anchietae","major","LAURENT","1964"
"Eumecia","anchietae","wittei","LAURENT","1964"
"Eurylepis","taeniolatus","arabicus","SZCZERBAK","1990"
"Eurylepis","taeniolatus","parthianicus","SZCZERBAK","1990"
"Eurylepis","taeniolatus","taeniolatus","BLYTH","1854"
"Farancia","abacura","abacura","HOLBROOK","1836"
"Farancia","abacura","reinwardtii","SCHLEGEL","1837"
"Farancia","erytrogramma","erytrogramma","PALISOT DE BEAUVOIS","1802"
"Farancia","erytrogramma","seminola","NEILL","1964"
"Furcifer","verrucosus","verrucosus","CUVIER","1829"
"Furcifer","verrucosus","semicristatus","BOETTGER","1894"
"Gallotia","atlantica","atlantica","PETERS & DORIA","1882"
"Gallotia","atlantica","mahoratae","BISCHOFF","1985"
"Gallotia","caesaris","caesaris","LEHRS","1914"
"Gallotia","caesaris","gomerae","BOETTGER & MULLER","1914"
"Gallotia","galloti","eisentrauti","BISCHOFF","1982"
"Gallotia","galloti","galloti","OUDART","1839"
"Gallotia","galloti","insulanagae","MARTIN","1985"
"Gallotia","galloti","palmae","BOETTGER & MULLER","1914"
"Galvarinus","attenuatus","attenuatus","WALKER","1945"
"Galvarinus","attenuatus","bolivianus","WALKER","1945"
"Galvarinus","chilensis","chilensis","SCHLEGEL","1837"
"Galvarinus","chilensis","coronellinus","WERNER","1898"
"Garthia","gaudichaudii","gaudichaudii","DUMERIL & BIBRON","1836"
"Garthia","gaudichaudii","dorbignii","DUMERIL & BIBRON","1836"
"Garthia","gaudichaudii","klugei","DONOSO-BARROS","1970"
"Gekko","gecko","gecko","LINNAEUS","1758"
"Gekko","gecko","azhari","MERTENS","1955"
"Geophis","dugesii","dugesii","BOCOURT","1883"
"Geophis","dugesii","aquilonaris","LEGLER","1959"
"Geophis","latifrontalis","latifrontalis","GARMAN","1883"
"Geophis","latifrontalis","semiannulatus","SMITH","1941"
"Geophis","sanniolus","neilli","HENDERSON HOEVERS & WILSON","1977"
"Geophis","sanniolus","sanniolus","COPE","1866"
"Geophis","sartorii","macdougalli","SMITH","1943"
"Geophis","sartorii","sartorii","COPE","1863"
"Gerrhonotus","liocephalus","liocephalus","WIEGMANN","1828"
"Gerrhonotus","liocephalus","austrinus","HARTWEG & TIHEN","1946"
"Gerrhonotus","liocephalus","loweryi","TIHEN","1948"
"Gloydius","brevicaudus","brevicaudus","STEJNEGER","1907"
"Gloydius","brevicaudus","siniticus","GLOYD","1977"
"Gloydius","halys","boehmei","NILSON","1983"
"Gloydius","halys","halys","PALLAS","1776"
"Gloydius","halys","mogoi","BOUR","1993"
"Gloydius","halys","ubsunurensis","KROPACHEV & ORLOV","2017"
"Gloydius","shedaoensis","shedaoensis","ZHAO","1979"
"Gloydius","shedaoensis","qianshanensis","LI","1999"
"Gonatodes","albogularis","albogularis","DUMERIL & BIBRON","1836"
"Gonatodes","albogularis","bodinii","RIVERO BLANCO","1964"
"Gonatodes","albogularis","fuscus","HALLOWELL","1855"
"Gonatodes","albogularis","notatus","REINHARDT & LUTKEN","1862"
"Gongylosoma","baliodeira","baliodeira","BOIE","1827"
"Gongylosoma","baliodeira","cochranae","TAYLOR","1962"
"Gonionotophis","brussauxi","brussauxi","MOCQUARD","1889"
"Gonionotophis","brussauxi","prigoginei","LAURENT","1956"
"Gonocephalus","doriae","abbotti","COCHRAN","1922"
"Gonocephalus","doriae","doriae","PETERS","1871"
"Gonocephalus","doriae","brevis","HARVEY et al.","2023"
"Gymnophthalmus","pleii","pleii","BOCOURT","1881"
"Gymnophthalmus","pleii","luetkeni","BOCOURT","1881"
"Gymnophthalmus","pleii","nesydrion","THOMAS","1965"
"Gymnophthalmus","speciosus","speciosus","HALLOWELL","1861"
"Gymnophthalmus","speciosus","birdi","STUART","1939"
"Gymnophthalmus","speciosus","sumichrasti","COPE","1875"
"Hebius","vibakari","danjoensis","TORIBA","1986"
"Hebius","vibakari","vibakari","BOIE","1826"
"Hebius","vibakari","ruthveni","VAN DENBURGH","1923"
"Helicops","carinicaudus","carinicaudus","WIED-NEUWIED","1825"
"Helicops","carinicaudus","triserialis","LINDHOLM in LAMPE & LINDHOLM","1902"
"Heliobolus","nitidus","garambensis","SCHMIDT","1919"
"Heliobolus","nitidus","nitidus","GUNTHER","1872"
"Heliobolus","nitidus","quadrinasalis","CHABANAUD","1918"
"Heliobolus","spekii","scorteccii","ARILLO BALLETTO & SPANO","1965"
"Heliobolus","spekii","sextaeniata","STEJNEGER","1893"
"Heliobolus","spekii","spekii","GUNTHER","1872"
"Heloderma","suspectum","cinctum","BOGERT & MARTIN DEL CAMPO","1956"
"Heloderma","suspectum","suspectum","COPE","1869"
"Hemidactylus","angulatus","angulatus","HALLOWELL","1854"
"Hemidactylus","angulatus","leightoni","BOULENGER","1911"
"Hemidactylus","boavistensis","boavistensis","BOULENGER","1906"
"Hemidactylus","boavistensis","chevalieri","ANGEL","1935"
"Hemidactylus","bouvieri","bouvieri","BOCOURT","1870"
"Hemidactylus","bouvieri","razoensis","GRUBER & SCHLEICH","1982"
"Hemidactylus","squamulatus","floweri","WERNER","1908"
"Hemidactylus","squamulatus","squamulatus","TORNIER","1896"
"Hemiergis","decresiensis","continentis","COPLAND","1946"
"Hemiergis","decresiensis","decresiensis","CUVIER","1829"
"Hemiergis","initialis","brookeri","STORR","1975"
"Hemiergis","initialis","initialis","WERNER","1910"
"Hemiergis","talbingoensis","talbingoensis","COPLAND","1946"
"Hemiergis","talbingoensis","davisi","COPLAND","1946"
"Hemorrhois","algirus","algirus","JAN","1863"
"Hemorrhois","algirus","intermedius","WERNER","1929"
"Heremites","auratus","auratus","LINNAEUS","1758"
"Heremites","auratus","transcaucasicus","CHERNOV","1926"
"Hierophis","viridiflavus","carbonarius","BONAPARTE","1833"
"Hierophis","viridiflavus","viridiflavus","LACEPEDE","1789"
"Holbrookia","elegans","elegans","BOCOURT","1874"
"Holbrookia","elegans","thermophila","BARBOUR","1921"
"Holbrookia","maculata","bunkeri","SMITH","1935"
"Holbrookia","maculata","campi","SCHMIDT","1921"
"Holbrookia","maculata","dickersonae","SCHMIDT","1921"
"Holbrookia","maculata","flavilenta","COPE","1883"
"Holbrookia","maculata","maculata","GIRARD","1851"
"Holbrookia","maculata","perspicua","AXTELL","1956"
"Holbrookia","maculata","pulchra","SCHMIDT","1921"
"Holbrookia","maculata","ruthveni","SMITH","1943"
"Holbrookia","propinqua","propinqua","BAIRD & GIRARD","1852"
"Holbrookia","propinqua","piperata","SMITH & BURGER","1950"
"Holcosus","undulatus","dexter","SMITH & LAUFE","1946"
"Holcosus","undulatus","miadis","BARBOUR & LOVERIDGE","1929"
"Holcosus","undulatus","undulatus","WIEGMANN","1834"
"Homonota","darwinii","macrocephala","CEI","1978"
"Homonota","darwinii","darwinii","BOULENGER","1885"
"Hydrophis","caerulescens","caerulescens","SHAW","1802"
"Hydrophis","caerulescens","hybridus","SCHLEGEL","1844"
"Hydrophis","jerdonii","jerdonii","GRAY","1849"
"Hydrophis","jerdonii","siamensis","SMITH","1917"
"Hydrophis","ornatus","godeffroyi","PETERS","1873"
"Hydrophis","ornatus","maresinensis","MITTLEMAN","1947"
"Hydrophis","ornatus","ornatus","GRAY","1842"
"Hydrophis","platurus","platurus","LINNAEUS","1766"
"Hydrophis","platurus","xanthos","BESSESEN & GALBREATH","2017"
"Hydrophis","torquatus","aagaardi","SMITH","1920"
"Hydrophis","torquatus","diadema","GUNTHER","1864"
"Hydrophis","torquatus","torquatus","GUNTHER","1864"
"Hypsiglena","chlorophaea","chlorophaea","COPE","1860"
"Hypsiglena","chlorophaea","deserticola","TANNER","1946"
"Hypsiglena","chlorophaea","loreala","TANNER","1946"
"Hypsiglena","chlorophaea","tiburonensis","TANNER","1981"
"Hypsiglena","jani","dunklei","TAYLOR","1939"
"Hypsiglena","jani","jani","DUGES","1866"
"Hypsiglena","jani","texana","STEJNEGER","1893"
"Hypsiglena","ochrorhynchus","baueri","ZWEIFEL","1958"
"Hypsiglena","ochrorhynchus","gularis","TANNER","1954"
"Hypsiglena","ochrorhynchus","klauberi","TANNER","1946"
"Hypsiglena","ochrorhynchus","martinensis","TANNER & BANTA","1962"
"Hypsiglena","ochrorhynchus","nuchalata","TANNER","1943"
"Hypsiglena","ochrorhynchus","ochrorhynchus","COPE","1860"
"Hypsiglena","ochrorhynchus","tortugaensis","TANNER","1946"
"Hypsiglena","ochrorhynchus","venusta","MOCQUARD","1899"
"Hypsilurus","papuensis","papuensis","MACLEAY","1877"
"Hypsilurus","papuensis","longicauda","MANTHEY & DENZER","2006"
"Hypsirhynchus","ferox","ferox","GUNTHER","1858"
"Hypsirhynchus","ferox","exedrus","SCHWARTZ","1971"
"Hypsirhynchus","ferox","paracrousis","SCHWARTZ","1971"
"Hypsirhynchus","parvifrons","parvifrons","COPE","1862"
"Hypsirhynchus","parvifrons","alleni","DUNN","1920"
"Hypsirhynchus","parvifrons","lincolni","COCHRAN","1931"
"Hypsirhynchus","parvifrons","niger","DUNN","1920"
"Hypsirhynchus","parvifrons","paraniger","THOMAS & SCHWARTZ","1965"
"Hypsirhynchus","parvifrons","protenus","JAN & SORDELLI","1867"
"Hypsirhynchus","parvifrons","rosamondae","COCHRAN","1934"
"Hypsirhynchus","parvifrons","stygius","THOMAS & SCHWARTZ","1965"
"Hypsirhynchus","parvifrons","tortuganus","DUNN","1920"
"Ialtris","haetianus","haetianus","COCHRAN","1935"
"Ialtris","haetianus","perfector","SCHWARTZ & THOMAS","1965"
"Ialtris","haetianus","vaticinata","SCHWARTZ","1970"
"Iberolacerta","cyreni","castilliana","ARRIBAS","1996"
"Iberolacerta","cyreni","cyreni","MULLER & HELLMICH","1937"
"Iberolacerta","monticola","astur","ARRIBAS & GALAN","2014"
"Iberolacerta","monticola","monticola","BOULENGER","1905"
"Ichnotropis","bivittata","bivittata","BOCAGE","1866"
"Ichnotropis","bivittata","pallida","LAURENT","1964"
"Ichnotropis","capensis","capensis","A. SMITH","1838"
"Ichnotropis","capensis","nigrescens","LAURENT","1952"
"Iguana","iguana","iguana","LINNAEUS","1758"
"Iguana","iguana","insularis","BREUIL VUILLAUME SCHIKORSKI KRAUSS MORTON HAYNES DALTRY CORRY GAYMES GAYMES BECH JELIC & GRANDJEAN","2019"
"Iguana","iguana","melanoderma","BREUIL SCHIKORSKI VUILLAUME KRAUSS MORTON CORRY BECH JELIC & GRANDJEAN","2020"
"Iguana","iguana","sanctaluciae","BREUIL VUILLAUME SCHIKORSKI KRAUSS MORTON HAYNES DALTRY CORRY GAYMES GAYMES BECH JELIC & GRANDJEAN","2019"
"Imantodes","gemmistratus","gemmistratus","COPE","1861"
"Imantodes","gemmistratus","gracillimus","GUNTHER","1895"
"Imantodes","gemmistratus","latistratus","COPE","1887"
"Imantodes","gemmistratus","luciodorsus","OLIVER","1942"
"Imantodes","gemmistratus","oliveri","SMITH","1942"
"Imantodes","gemmistratus","splendidus","GUNTHER","1895"
"Indotyphlops","madgemintonae","madgemintonae","KHAN","1999"
"Indotyphlops","madgemintonae","shermani","KHAN","1999"
"Intellagama","lesueurii","howittii","MCCOY","1884"
"Intellagama","lesueurii","lesueurii","GRAY","1831"
"Iranolacerta","brandtii","brandtii","DE FILIPPI","1863"
"Iranolacerta","brandtii","esfahanica","NILSON RASTEGAR-POUYANI RASTEGAR-POUYANI & ANDREN","2003"
"Kinyongia","uthmoelleri","uthmoelleri","MULLER","1938"
"Kinyongia","uthmoelleri","artytor","LUTZMANN STIPALA LADEMANN KRAUSE WILMS & SCHMITZ","2010"
"Kladirostratus","acutus","acutus","GUNTHER","1888"
"Kladirostratus","acutus","jappi","BROADLEY","1971"
"Lacerta","agilis","agilis","LINNAEUS","1758"
"Lacerta","agilis","argus","LAURENTI","1768"
"Lacerta","agilis","boemica","SUCHOW","1929"
"Lacerta","agilis","bosnica","SCHREIBER","1912"
"Lacerta","agilis","brevicaudata","PETERS","1958"
"Lacerta","agilis","chersonensis","ANDRZEJOWSKI","1832"
"Lacerta","agilis","exigua","EICHWALD","1831"
"Lacerta","agilis","grusinica","PETERS","1960"
"Lacerta","agilis","ioriensis","PETERS & MUSKHELISCHWILI","1968"
"Lacerta","agilis","mzymtensis","TUNIYEV & TUNIYEV","2008"
"Lacerta","agilis","tauridica","SUCHOW","1926"
"Lacerta","bilineata","bilineata","DAUDIN","1802"
"Lacerta","bilineata","chloronota","RAFINESQUE-SCHMALTZ","1810"
"Lacerta","diplochondrodes","diplochondrodes","WETTSTEIN","1952"
"Lacerta","diplochondrodes","cariensis","PETERS","1964"
"Lacerta","diplochondrodes","dobrogica","FUHN & MERTENS","1959"
"Lacerta","diplochondrodes","galatiensis","PETERS","1964"
"Lacerta","media","ciliciensis","SCHMIDTLER","1975"
"Lacerta","media","isaurica","SCHMIDTLER","1975"
"Lacerta","media","israelica","PETERS","1964"
"Lacerta","media","media","LANTZ & CYREN","1920"
"Lacerta","media","wolterstorffi","MERTENS","1922"
"Lacerta","trilineata","hansschweizeri","MULLER","1935"
"Lacerta","trilineata","major","BOULENGER","1887"
"Lacerta","trilineata","polylepidota","WETTSTEIN","1952"
"Lacerta","trilineata","trilineata","BEDRIAGA","1886"
"Lacerta","viridis","guentherpetersi","RYKENA NETTMANN & MAYER","2001"
"Lacerta","viridis","meridionalis","CYREN","1933"
"Lacerta","viridis","viridis","LAURENTI","1768"
"Laemanctus","longipes","longipes","WIEGMANN","1834"
"Laemanctus","longipes","deborrei","BOULENGER","1878"
"Laemanctus","serratus","alticoronatus","COPE","1866"
"Laemanctus","serratus","serratus","COPE","1864"
"Lamprolepis","smaragdina","acutirostre","OUDEMANS","1894"
"Lamprolepis","smaragdina","philippinica","MERTENS","1928"
"Lamprolepis","smaragdina","smaragdina","LESSON","1826"
"Lamprolepis","smaragdina","viridipuncta","LESSON","1830"
"Lamprolepis","smaragdina","moluccarum","BARBOUR","1911"
"Lamprolepis","smaragdina","perviridis","BARBOUR","1921"
"Lampropeltis","pyromelana","infralabialis","TANNER","1953"
"Lampropeltis","pyromelana","pyromelana","COPE","1866"
"Lampropeltis","triangulum","gentilis","BAIRD & GIRARD","1853"
"Lampropeltis","triangulum","syspila","COPE","1889"
"Lampropeltis","triangulum","triangulum","LACEPEDE","1789"
"Latastia","boscai","arenicola","PARKER","1942"
"Latastia","boscai","boscai","BEDRIAGA","1884"
"Latastia","boscai","burii","BOULENGER","1907"
"Latastia","doriai","doriai","BEDRIAGA","1884"
"Latastia","doriai","martensi","BEDRIAGA","1884"
"Latastia","doriai","scorteccii","ARILLO BALLETTO & SPANO","1967"
"Latastia","longicaudata","andersonii","BOULENGER","1921"
"Latastia","longicaudata","lanzai","ARILLO BALLETTO & SPANO","1967"
"Latastia","longicaudata","longicaudata","REUSS","1834"
"Latastia","longicaudata","revoili","VAILLANT","1882"
"Laticauda","laticaudata","affinis","ANDERSON","1871"
"Laticauda","laticaudata","laticaudata","LINNAEUS","1758"
"Laudakia","melanura","lirata","BLANDORD","1874"
"Laudakia","melanura","melanura","BLYTH","1854"
"Laudakia","melanura","nasiri","BAIG","1999"
"Laudakia","nupta","fusca","BLANFORD","1876"
"Laudakia","nupta","nupta","DE FILIPI","1843"
"Laudakia","pakistanica","khani","BAIG & BOHME","1996"
"Laudakia","pakistanica","auffenbergi","BAIG & BOHME","1996"
"Laudakia","pakistanica","pakistanica","BAIG","1989"
"Laudakia","stellio","daani","BEUTLER & FROR","1980"
"Laudakia","stellio","stellio","LINNAEUS","1758"
"Laudakia","vulgaris","brachydactyla","HAAS","1951"
"Laudakia","vulgaris","picea","PARKER","1935"
"Laudakia","vulgaris","vulgaris","SONNINI & LATREILLE","1801"
"Leiocephalus","barahonensis","barahonensis","SCHMIDT","1921"
"Leiocephalus","barahonensis","altavelensis","NOBLE & HASSLER","1933"
"Leiocephalus","barahonensis","aureus","COCHRAN","1934"
"Leiocephalus","barahonensis","beatanus","NOBLE","1923"
"Leiocephalus","barahonensis","oxygaster","SCHWARTZ","1967"
"Leiocephalus","carinatus","carinatus","GRAY","1827"
"Leiocephalus","carinatus","aquarius","SCHWARTZ & OGREN","1956"
"Leiocephalus","carinatus","armouri","BARBOUR & SHREVE","1935"
"Leiocephalus","carinatus","cayensis","SCHWARTZ","1959"
"Leiocephalus","carinatus","coryi","SCHMIDT","1936"
"Leiocephalus","carinatus","granti","RABB","1957"
"Leiocephalus","carinatus","hodsdoni","SCHMIDT","1936"
"Leiocephalus","carinatus","labrossytus","SCHWARTZ","1959"
"Leiocephalus","carinatus","microcyon","SCHWARTZ","1959"
"Leiocephalus","carinatus","mogotensis","SCHWARTZ","1959"
"Leiocephalus","carinatus","virescens","STEJNEGER","1901"
"Leiocephalus","carinatus","zayasi","SCHWARTZ","1959"
"Leiocephalus","cubensis","cubensis","GRAY","1840"
"Leiocephalus","cubensis","gigas","SCHWARTZ","1959"
"Leiocephalus","cubensis","minor","VARONA & GARRIDO","1970"
"Leiocephalus","cubensis","pambasileus","SCHWARTZ","1959"
"Leiocephalus","cubensis","paraphrus","SCHWARTZ","1959"
"Leiocephalus","loxogrammus","loxogrammus","COPE","1887"
"Leiocephalus","loxogrammus","parnelli","BARBOUR & SHREVE","1935"
"Leiocephalus","lunatus","lunatus","COCHRAN","1934"
"Leiocephalus","lunatus","arenicolor","MERTENS","1939"
"Leiocephalus","lunatus","lewisi","SCHWARTZ","1967"
"Leiocephalus","lunatus","louisae","COCHRAN","1934"
"Leiocephalus","lunatus","melaenoscelis","SCHWARTZ","1967"
"Leiocephalus","lunatus","thomasi","SCHWARTZ","1967"
"Leiocephalus","macropus","macropus","COPE","1863"
"Leiocephalus","macropus","aegialus","SCHWARTZ & GARRIDO","1967"
"Leiocephalus","macropus","asbolomus","SCHWARTZ & GARRIDO","1967"
"Leiocephalus","macropus","felinoi","GARRIDO","1979"
"Leiocephalus","macropus","hoplites","ZUG","1959"
"Leiocephalus","macropus","hyacinthurus","ZUG","1959"
"Leiocephalus","macropus","immaculatus","HARDY","1958"
"Leiocephalus","macropus","koopmani","ZUG","1959"
"Leiocephalus","macropus","lenticulatus","GARRIDO","1973"
"Leiocephalus","macropus","phylax","SCHWARTZ & GARRIDO","1967"
"Leiocephalus","macropus","torrei","GARRIDO","1979"
"Leiocephalus","melanochlorus","melanochlorus","COPE","1863"
"Leiocephalus","melanochlorus","hypsistus","SCHWARTZ","1966"
"Leiocephalus","personatus","personatus","COPE","1863"
"Leiocephalus","personatus","actites","SCHWARTZ","1967"
"Leiocephalus","personatus","agraulus","SCHWARTZ","1967"
"Leiocephalus","personatus","budeni","SCHWARTZ","1967"
"Leiocephalus","personatus","elattoprosopon","GALI SCHWARTZ & SUAREZ","1988"
"Leiocephalus","personatus","mentalis","COCHRAN","1932"
"Leiocephalus","personatus","poikilometes","SCHWARTZ","1969"
"Leiocephalus","personatus","pyrrholaemus","SCHWARTZ","1971"
"Leiocephalus","personatus","scalaris","COCHRAN","1932"
"Leiocephalus","personatus","socoensis","GALI & SCHWARTZ","1982"
"Leiocephalus","personatus","tarachodes","SCHWARTZ","1967"
"Leiocephalus","personatus","trujilloensis","MERTENS","1939"
"Leiocephalus","pratensis","pratensis","COCHRAN","1928"
"Leiocephalus","pratensis","chimarus","SCHWARTZ","1979"
"Leiocephalus","psammodromus","psammodromus","BARBOUR","1920"
"Leiocephalus","psammodromus","aphretor","SCHWARTZ","1967"
"Leiocephalus","psammodromus","apocrinus","SCHWARTZ","1967"
"Leiocephalus","psammodromus","cacodoxus","SCHWARTZ","1967"
"Leiocephalus","psammodromus","hyphantus","SCHWARTZ","1967"
"Leiocephalus","psammodromus","mounax","SCHWARTZ","1967"
"Leiocephalus","raviceps","raviceps","COPE","1863"
"Leiocephalus","raviceps","delavarai","GARRIDO","1973"
"Leiocephalus","raviceps","jaumei","SCHWARTZ & GARRIDO","1968"
"Leiocephalus","raviceps","klinikowskii","SCHWARTZ","1960"
"Leiocephalus","raviceps","uzzelli","SCHWARTZ","1960"
"Leiocephalus","schreibersii","schreibersii","GRAVENHORST","1838"
"Leiocephalus","schreibersii","nesomorus","SCHWARTZ","1968"
"Leiocephalus","stictigaster","stictigaster","SCHWARTZ","1959"
"Leiocephalus","stictigaster","astictus","SCHWARTZ","1959"
"Leiocephalus","stictigaster","celeustes","SCHWARTZ & GARRIDO","1968"
"Leiocephalus","stictigaster","exotheotus","SCHWARTZ","1959"
"Leiocephalus","stictigaster","gibarensis","SCHWARTZ & GARRIDO","1968"
"Leiocephalus","stictigaster","lipomator","SCHWARTZ & GARRIDO","1968"
"Leiocephalus","stictigaster","lucianus","SCHWARTZ","1960"
"Leiocephalus","stictigaster","naranjoi","SCHWARTZ & GARRIDO","1968"
"Leiocephalus","stictigaster","ophiplacodes","SCHWARTZ","1964"
"Leiocephalus","stictigaster","parasphex","SCHWARTZ","1964"
"Leiocephalus","stictigaster","septentrionalis","GARRIDO","1975"
"Leiocephalus","stictigaster","sierrae","SCHWARTZ","1959"
"Lepidodactylus","herrei","medianus","BROWN & ALCALA","1978"
"Lepidodactylus","herrei","herrei","TAYLOR","1923"
"Lepidophyma","flavimaculatum","flavimaculatum","A. DUMERIL","1851"
"Lepidophyma","flavimaculatum","ophiophthalmum","TAYLOR","1955"
"Leptodeira","frenata","frenata","COPE","1886"
"Leptodeira","frenata","malleisi","DUNN & STUART","1935"
"Leptodeira","frenata","yucatanensis","COPE","1887"
"Leptodeira","maculata","maculata","HALLOWELL","1861"
"Leptodeira","maculata","cussiliris","DUELLMAN","1958"
"Leptodeira","septentrionalis","polysticta","GUNTHER","1895"
"Leptodeira","septentrionalis","septentrionalis","KENNICOTT","1859"
"Leptodeira","splendida","bressoni","TAYLOR","1938"
"Leptodeira","splendida","ephippiata","SMITH & TANNER","1944"
"Leptodeira","splendida","splendida","GUNTHER","1885"
"Leptophis","diplotropis","diplotropis","GUNTHER","1872"
"Leptophis","diplotropis","forreri","SMITH","1943"
"Leptophis","mexicanus","mexicanus","DUMERIL BIBRON & DUMERIL","1854"
"Leptophis","mexicanus","hoeversi","HENDERSON","1976"
"Leptophis","mexicanus","septentrionalis","MERTENS","1972"
"Leptophis","mexicanus","yucatanensis","OLIVER","1942"
"Lerista","macropisthopus","macropisthopus","WERNER","1903"
"Lerista","macropisthopus","remota","STORR","1991"
"Lerista","macropisthopus","fusciceps","STORR","1991"
"Lerista","macropisthopus","galea","STORR","1991"
"Lerista","microtis","microtis","GRAY","1845"
"Lerista","microtis","intermedia","STORR","1991"
"Lerista","microtis","schwaneri","STORR","1991"
"Lerista","planiventralis","decora","STORR","1978"
"Lerista","planiventralis","maryani","STORR","1991"
"Lerista","planiventralis","planiventralis","LUCAS & FROST","1902"
"Liasis","mackloti","mackloti","DUMERIL & BIBRON","1844"
"Liasis","mackloti","dunni","STULL","1932"
"Liasis","mackloti","savuensis","BRONGERSMA","1956"
"Liasis","olivaceus","olivaceus","GRAY","1842"
"Liasis","olivaceus","barroni","SMITH","1981"
"Liodytes","rigida","deltae","HUHEEY","1959"
"Liodytes","rigida","rigida","SAY","1825"
"Liodytes","rigida","sinicola","HUHEEY","1959"
"Liolaemus","jamesi","jamesi","BOULENGER","1891"
"Liolaemus","jamesi","aymararum","VELOSO SALLABERRY NAVARRO ITURRA VALENCIA PENNA & DIAZ","1982"
"Liolaemus","pictus","pictus","DUMERIL & BIBRON","1837"
"Liolaemus","pictus","argentinus","MULLER & HELLMICH","1939"
"Liolaemus","pictus","chiloeensis","MULLER & HELLMICH","1939"
"Liolaemus","pictus","major","BOULENGER","1885"
"Liolaemus","pictus","talcanensis","URBINA & ZUNIGA","1977"
"Liolaemus","pictus","codoceae","PINCHEIRA-DONOSO & NUNEZ","2005"
"Liolaemus","tenuis","tenuis","DUMERIL & BIBRON","1837"
"Liolaemus","tenuis","punctatissimus","MULLER & HELLMICH","1933"
"Liolaemus","zapallarensis","zapallarensis","MULLER & HELLMICH","1933"
"Liolaemus","zapallarensis","ater","MULLER & HELLMICH","1933"
"Liolaemus","zapallarensis","sieversi","DONOSO-BARROS","1954"
"Liopholis","pulchra","longicauda","FORD","1963"
"Liopholis","pulchra","pulchra","WERNER","1910"
"Liopholis","slateri","slateri","STORR","1968"
"Liopholis","slateri","virgata","STORR","1968"
"Liotyphlops","bondensis","bondensis","GRIFFIN","1916"
"Liotyphlops","bondensis","armandoi","LINARES-VARGAS et al.","2021"
"Lipinia","auriculata","auriculata","TAYLOR","1917"
"Lipinia","auriculata","herrei","TAYLOR","1922"
"Lipinia","auriculata","kempi","TAYLOR","1919"
"Lipinia","pulchella","levitoni","BROWN & ALCALA","1963"
"Lipinia","pulchella","pulchella","GRAY","1845"
"Lipinia","pulchella","taylori","BROWN & ALCALA","1956"
"Loxopholis","southi","southi","RUTHVEN & GAIGE","1924"
"Loxopholis","southi","orientalis","TAYLOR","1955"
"Lycodon","rufozonatus","walli","STEJNEGER","1907"
"Lycodon","rufozonatus","rufozonatus","CANTOR","1842"
"Lycodon","ruhstrati","abditus","VOGEL DAVID PAUWELS SUMONTHA NORVAL HENDRIX RU & ZIEGLER","2009"
"Lycodon","ruhstrati","ruhstrati","FISCHER","1886"
"Lycodryas","cococola","cococola","HAWLITSCHEK NAGY & GLAW","2012"
"Lycodryas","cococola","innocens","HAWLITSCHEK NAGY & GLAW","2012"
"Lycodryas","maculatus","maculatus","GUNTHER","1858"
"Lycodryas","maculatus","comorensis","PETERS","1874"
"Lycophidion","capense","capense","SMITH","1831"
"Lycophidion","capense","loveridgei","LAURENT","1968"
"Lycophidion","jacksoni","jacksoni","BOULENGER","1893"
"Lycophidion","jacksoni","occidentale","TRAPE","2021"
